,lat,lng,count
266,41.86911914,-87.7560677,4
267,41.869274453,-87.66404724,2176
268,41.86958386,-87.65920467,1149
269,41.870268722,-87.68491393,91
270,41.870415,-87.67508562,33393
271,41.870607371999995,-87.62217294,263694
272,41.87101588,-87.63140653,99089
273,41.871225036999995,-87.72895809999999,1
274,41.871351399999995,-87.68867490000001,110
275,41.87161966,-87.70555263,2
276,41.871689474,-87.65409265,5700
277,41.874005383000004,-87.66351755,334777
278,41.874176625,-87.66186112,2682
279,41.875497508,-87.76955333,4
280,41.875966299999995,-87.6937939,35
281,41.876523061,-87.73770947,3
282,41.876592883,-87.75981263,5
283,41.876696287,-87.75210524,4
284,41.876762131,-87.74457557,3
285,41.877100933,-87.72307656,3
286,41.877383471,-87.68065412,1288
287,41.877406123,-87.62197165,450622
288,41.878594358,-87.73023243,4233
289,41.87864409,-87.68513183,4
290,41.87866742,-87.67165362,64662
291,41.878865584,-87.62519214,310800
292,41.878914496,-87.70589713,12783
293,41.879066994,-87.65700503,163542
294,41.879255084,-87.642649,743321
295,41.880994471,-87.63274649,2073788
296,41.88366198,-87.76988155,3
297,41.88414467,-87.74787434,4
298,41.884217469,-87.73802976,2
299,41.884272021,-87.7331366,3
300,41.884767784,-87.68414745,2495
301,41.884987192,-87.62099291,1246751
302,41.885075298000004,-87.71385338,47
303,41.88528132,-87.65723320000001,332840
304,41.885300021999996,-87.64280847,462208
305,41.885621155,-87.69889159,85
306,41.886005786,-87.67187394,1026
307,41.890608853,-87.75604671,24958
308,41.890922026,-87.61886836,675368
309,41.891085423,-87.76034939,5
310,41.891697045,-87.70210525,147
311,41.891754203000005,-87.7186708,4
312,41.891948381999995,-87.68912591,597
313,41.891971508000005,-87.61294541,238754
314,41.892042136,-87.63186395,836432
315,41.892072635,-87.62887416,345393
316,41.892196429,-87.68428940000001,1555
317,41.892276708000004,-87.67939748,5063
318,41.892355048,-87.67450679,5654
319,41.892433155999996,-87.66962393,6281
320,41.892493167,-87.66474584,13437
321,41.892507781,-87.62621491,855605
322,41.892536872,-87.65986432,16174
323,41.892658108,-87.65253448,69219
324,41.89321636,-87.63784421,639934
325,41.89503345,-87.61971067,454922
326,41.895257643,-87.73351805,3
327,41.897425765,-87.69937440000001,133
328,41.897983898,-87.64149153,24586
329,41.89830587,-87.65361398,119469
330,41.898331794,-87.62076287,397905
331,41.898425258,-87.77038508,1
332,41.898549364000004,-87.76060433,4
333,41.89869923,-87.70880842,53
334,41.899061621,-87.72131590000001,3
335,41.899155613000005,-87.62621053,528654
336,41.899250559,-87.71507270000001,1
337,41.899422254,-87.68449012,8205
338,41.899445769,-87.68931919,5782
339,41.899506548000005,-87.67960029,15629
340,41.899589796,-87.67471913,27957
341,41.899602111,-87.63330804,654444
342,41.89967018,-87.6698378,28097
343,41.899737388,-87.66495392,31662
344,41.900069603,-87.72091824,35889
345,41.900221297,-87.62910519,138504
346,41.900265687,-87.63210922,161131
347,41.900560384,-87.69419737,5427
348,41.901206994,-87.67635599,513046
349,41.90156691,-87.63840401,15013
350,41.902788048000005,-87.62614559,155173
351,41.904711999999996,-87.70188456,495
352,41.904935302,-87.64990723,138579
353,41.905820977,-87.76081299,1
354,41.905857769,-87.63086503,117342
355,41.906025969,-87.67531162,91134
356,41.90616787,-87.73385702,11
357,41.906322711,-87.72153829,39
358,41.906638541999996,-87.68957983,4485
359,41.906650766,-87.66533766,21926
360,41.906683959,-87.71035394,241
361,41.906707792,-87.68468595,2520
362,41.906771332,-87.68102523,2661
363,41.907412816,-87.64090153,31027
364,41.90749193,-87.63576009,167793
365,41.907520075,-87.62665890000001,153115
366,41.907965245999996,-87.69453428,229
367,41.908378669,-87.67094508,33351
368,41.909495669,-87.63096359999999,57049
369,41.911666588,-87.733951,2
370,41.911784795,-87.71498899,3
371,41.911788858,-87.72150970000001,15
372,41.911856592,-87.71008732,42
373,41.911971969,-87.70436571,119
374,41.911972301,-87.68364292,15898
375,41.912073493,-87.69947972,96
376,41.912084381999996,-87.6945983,133
377,41.91213208,-87.68971128,1137
378,41.912284899999996,-87.75107006,1
379,41.912364354,-87.67506276,19552
380,41.912431869,-87.67018915,6369
381,41.912868922,-87.64107075,7679
382,41.91292537,-87.7753675,3
383,41.914585709,-87.64596621,26917
384,41.914602365,-87.79681552,13
385,41.914616286,-87.63171737,227178
386,41.914747305,-87.65400703,75073
387,41.915290836,-87.73228692,5
388,41.9154349,-87.71509554,2
389,41.915496209000004,-87.71019563,200
390,41.915540408000005,-87.72009936,32
391,41.915613238,-87.70447958,62
392,41.915707408,-87.69959679,146
393,41.915741193,-87.69225633,2906
394,41.915909788,-87.68382594,4661
395,41.916005274,-87.67509512,15220
396,41.916473316,-87.64118366,8754
397,41.919181736999995,-87.72124856,28
398,41.91922505,-87.67144577,25266
399,41.919226188,-87.74380566,3
400,41.919564556,-87.75097986,6
401,41.919635231,-87.72967913,4
402,41.920152784,-87.78027016,1
403,41.920451512,-87.67995477,16700
404,41.920801704,-87.69453234,4088
405,41.920960866,-87.71525282,173
406,41.921019607,-87.71035914,2644
407,41.921084583,-87.70464838,1464
408,41.921125914,-87.69975441,10550
409,41.921273105,-87.68508211,7358
410,41.921647132,-87.68995147,3072
411,41.921701492,-87.65591185,28630
412,41.921778188000005,-87.65106188,53532
413,41.921778356,-87.64145976,41295
414,41.921854911,-87.64621098,52557
415,41.921877461,-87.66407824,34837
416,41.922082541,-87.63415609,112522
417,41.922686284,-87.64948873,480642
418,41.922711759,-87.72183579,52
419,41.92276062,-87.69915534,292715
420,41.923478945,-87.73414247,2
421,41.924347077,-87.73473975,11371
422,41.92556723,-87.7123276,536
423,41.925588088000005,-87.79760068,4
424,41.926155817,-87.7215645,131
425,41.926163105,-87.76103988,3
426,41.926811182,-87.64260525,12854
427,41.927260956,-87.76550161,20618
428,41.927414858,-87.7804607,1
429,41.927560895,-87.77073733,1
430,41.927579847,-87.78800882,3
431,41.927819073,-87.75136269,12
432,41.92785319,-87.73562595,23
433,41.927920729,-87.74410738,2
434,41.928391397,-87.70490724,6236
435,41.928431564,-87.69996859,2534
436,41.928464984,-87.69508668,1029
437,41.928619051,-87.68536202,8797
438,41.928763006,-87.66567684,20453
439,41.928945904,-87.66089257,16142
440,41.928967266,-87.65615683,30666
441,41.929046936999995,-87.65131088,63587
442,41.929077655,-87.64629348,66163
443,41.92926299,-87.63589095,64995
444,41.929272532,-87.67380724,9430
445,41.929297368,-87.79803218,2819
446,41.929329713,-87.71197425,5012
447,41.929759047,-87.72426709,214
448,41.93057857,-87.64220631,40267
449,41.933675988000005,-87.71235748,813
450,41.933785052,-87.72205233,201
451,41.934539715999996,-87.6430228,20584
452,41.934650448,-87.63464788,4410
453,41.934659157,-87.64672973,34346
454,41.934762456,-87.63985386,52361
455,41.934860006,-87.77123193,7
456,41.934986854,-87.76146338,7
457,41.935058153,-87.73761999999999,25
458,41.935113935,-87.75164896,1
459,41.935214804,-87.74438961,3
460,41.935438915,-87.69332587,1562
461,41.935706470999996,-87.70385454,1831
462,41.93573609,-87.69894692,124
463,41.935745058,-87.73030176,19
464,41.935749459,-87.6809803,1647
465,41.935983574,-87.67582193,4921
466,41.935988906,-87.67096638,5429
467,41.936086535,-87.66611069,18058
468,41.936159071,-87.66126522,28036
469,41.936196077,-87.81160578,4
470,41.936237179,-87.65641153,38730
471,41.936310131,-87.65156259,53370
472,41.937401794,-87.7223303,139
473,41.93749397,-87.70998734,499
474,41.938232293,-87.64678208,23848
475,41.938391258,-87.63857492,57037
476,41.938666196,-87.71121059,93373
477,41.941311617,-87.68561582,943
478,41.94136566,-87.68082690000001,1692
479,41.941422478,-87.67595393,3027
480,41.941488234,-87.67110766,8821
481,41.941555829,-87.66628889,5661
482,41.941576539,-87.81237166,2
483,41.9416281,-87.66144337,8633
484,41.941807615,-87.79652378,3
485,41.942053467,-87.78128656,7
486,41.942169415,-87.77149553,4
487,41.942290555,-87.76171772,15
488,41.942383278,-87.75435283,8
489,41.942488155,-87.74715432,952
490,41.942554228,-87.73856923,26
491,41.942577185,-87.64707851,49711
492,41.94258518,-87.65664409,24638
493,41.942691844,-87.65177051,59511
494,41.942699578,-87.73100248,75
495,41.942859303,-87.71750386,8315
496,41.942872538,-87.70133029,2715
497,41.943155086,-87.64069808,38873
498,41.943237122,-87.64347096,28383
499,41.944226601,-87.65599818,781904
500,41.944813754,-87.69077501,3735
501,41.944946754,-87.68577821,432
502,41.945010151,-87.68092823,1206
503,41.945069205,-87.67606274,1725
504,41.945170453,-87.66879444,17432
505,41.945282331,-87.66154509999998,8603
506,41.946294535999996,-87.65429808,48717
507,41.946489764,-87.64711363,4514
508,41.94651142,-87.80601999999999,12613
509,41.947791586,-87.68383494,183097
510,41.948641656999996,-87.82738191,4
511,41.949060526,-87.6616429,9753
512,41.949125166,-87.79682805,9
513,41.949139771,-87.65680391,28290
514,41.949220914,-87.6519704,33004
515,41.949353232,-87.78151908,23
516,41.949473219,-87.77175822,6
517,41.949591689,-87.76195828,16
518,41.949709077,-87.75211842,20
519,41.949829346,-87.64396537,60440
520,41.949876431999996,-87.73814189,125
521,41.949974454,-87.73068426,457
522,41.950077635,-87.72261087,712
523,41.950212096,-87.71281423,774
524,41.950404411,-87.70200713,1057
525,41.950442599,-87.68350623,5935
526,41.950545696,-87.6761825,8413
527,41.950605232,-87.67133249,6524
528,41.950673358,-87.66653628,19195
529,41.951978100000005,-87.84155807,8
530,41.952664895,-87.74524321,24
531,41.952719111,-87.6605035,3129
532,41.952822916,-87.65324399,19424
533,41.953400044,-87.64600707,31731
534,41.953582125,-87.72345239,121342
535,41.954027649000004,-87.76339903,42834
536,41.955584115,-87.71309006,197
537,41.955771786999996,-87.70121309999999,990
538,41.955859258000004,-87.79481699,7
539,41.956778704,-87.78184199,7
540,41.95679809,-87.77204382,5
541,41.957264108000004,-87.73089879,1040
542,41.957360691,-87.72282225,1002
543,41.957530922,-87.66661144,7482
544,41.957651915999996,-87.69153025,757
545,41.957735565,-87.6837181,10459
546,41.957843375,-87.67637328,4249
547,41.957903897,-87.67151801,2342
548,41.958055933000004,-87.66038946,18515
549,41.958154876,-87.65302179,39766
550,41.958797863,-87.73839391,1348
551,41.959210185,-87.71297317,229
552,41.959526791,-87.70209854,430
553,41.960518218000004,-87.76228598,137
554,41.960675697,-87.75240914,461
555,41.962178629,-87.64537876,42979
556,41.963115755,-87.71322934,321
557,41.963153311,-87.69225876,164
558,41.963184966,-87.68385456,2741
559,41.963374382,-87.67018455,3057
560,41.963633169,-87.65236536,5221
561,41.964474648,-87.78196402,2
562,41.964506955,-87.70273347,2457
563,41.964568045,-87.77226499,11
564,41.964636199,-87.74278788,68
565,41.964647733,-87.72589102,90
566,41.964652354,-87.72101677,106
567,41.965141709,-87.67657807,4612
568,41.965362587,-87.73183274,129
569,41.965445784,-87.66319585,16040
570,41.96581197,-87.65587879,297221
571,41.966774943000004,-87.71084821,125
572,41.966806346,-87.69402009999999,1452
573,41.966834067,-87.68401837,4163
574,41.967011761,-87.67062104,1639
575,41.967288614,-87.652435,2014
576,41.968069,-87.72155906,71779
577,41.969205937,-87.72316897,780
578,41.970244982,-87.71343533,312
579,41.970288894,-87.75985702,207
580,41.971142808,-87.7057767,252
581,41.97153938,-87.73893721,137
582,41.972035672,-87.6860999,1193
583,41.972104758,-87.84408989,10
584,41.972132119,-87.7976349,40
585,41.972437081,-87.67110953,8602
586,41.972562538000005,-87.67884597,7418
587,41.972580799999996,-87.69400106,5702
588,41.972597766999996,-87.72378197,34
589,41.972667956,-87.6638655,14040
590,41.972709547,-87.65734111,9416
591,41.972929316999995,-87.65029007,13080
592,41.9729552,-87.77261691,47
593,41.975170943,-87.68751552,155325
594,41.975280925999996,-87.78323803,19
595,41.975337826,-87.84435949,37
596,41.97681175,-87.70194107,102
597,41.977002304,-87.76192498,22
598,41.977322582,-87.75222337,49
599,41.978068291999996,-87.81978911,41
600,41.978294249,-87.71643042,360
601,41.978829526,-87.7711667,25159
602,41.978875058,-87.65787126,2520
603,41.97907082,-87.90303966,704716
604,41.979204551,-87.79739898,73
605,41.979795551,-87.67144555,4567
606,41.979855309,-87.69409602,1743
607,41.979912445,-87.66418824,10882
608,41.980077851,-87.77347093,12
609,41.980157574,-87.65227402,3031
610,41.980264315,-87.91362459999999,179603
611,41.980506821999995,-87.82667618,326
612,41.980606166,-87.65453787,246
613,41.980843616,-87.73608393,517
614,41.982272929000004,-87.84158643,3450
615,41.982745595,-87.65796635,377
616,41.982775009,-87.8773054,49344
617,41.983330806,-87.68199354,2233
618,41.983636307,-87.72358319,24973
619,41.985015101,-87.80453201,31667
620,41.985472422,-87.65379353,2422
621,41.985476499,-87.65839767,1207
622,41.985916382,-87.76897024,106
623,41.986558181,-87.7133688,88
624,41.986711799999995,-87.66341641,255561
625,41.986808626,-87.69441519,535
626,41.986895043000004,-87.70366827,103
627,41.986953058000005,-87.67208099,909
628,41.987225558,-87.66493772,7089
629,41.988702646,-87.80440481,26
630,41.988704022,-87.65723483,1137
631,41.988967384,-87.81804183,7
632,41.9895838,-87.78301328,35
633,41.990064253,-87.72396783,115
634,41.991119555,-87.74005519,198
635,41.991234532,-87.65730427,2134
636,41.993440946,-87.65741774,1389
637,41.993930128,-87.75835359,16170
638,41.994059824000004,-87.69463072,480
639,41.994143646,-87.70489349,241
640,41.994225234,-87.68607688,471
641,41.994266094000004,-87.67868821,523
642,41.99438102,-87.67253840000001,753
643,41.994442248,-87.66522478,5161
644,41.994498038,-87.75759749,47
645,41.995512991,-87.65581490000001,569
646,41.995603135,-87.7942693,29
647,41.997153943,-87.65749879,282
648,41.999110415,-87.81633235,1
649,42.000320306,-87.66312679999999,539
650,42.000874825,-87.7018029,190
651,42.001313249,-87.68419820000001,771
652,42.001315924000004,-87.69363749,1858
653,42.001571027,-87.69501259,115112
654,42.001698194,-87.67357403,3767
655,42.002015464,-87.77499479,35
656,42.004517488000005,-87.66332786,512
657,42.004764559,-87.65912243,2806
658,42.005559764000004,-87.90188584,449
659,42.005608023,-87.81309813,127
660,42.006278861,-87.66768361,1665
661,42.007446924,-87.70460563,19
662,42.007612593000005,-87.81378103,5369
663,42.008487008,-87.68591313,105
664,42.008540761,-87.69496375,43
665,42.009018227,-87.67272396,593
666,42.009150063,-87.67861897,86
667,42.009412547,-87.66395821,665
668,42.009622881,-87.67016686,128198
669,42.015254739,-87.81358787,1
670,42.01569675,-87.69966304,107
671,42.015719907,-87.68711599,52
672,42.015934376,-87.66653628,1037
673,42.016010564,-87.68016227,192
674,42.016046492,-87.67333378,191
675,42.021223593,-87.66982477,165
