,lat,lng,count
66,41.755961430999996,-87.55199415,2
67,41.761577908,-87.57278199,9700
68,41.761702379,-87.62987175,3
69,41.76196108,-87.6200147,1
70,41.763246799,-87.61613411,4670
71,41.764243459,-87.58127102,1
72,41.766299425,-87.59939447,1
73,41.766652408,-87.67115481,1
74,41.768106294,-87.69800079999999,4
75,41.768601101,-87.56582388,2
76,41.768667256,-87.62898331,3
77,41.769189816,-87.63849692,2
78,41.769690466,-87.58134951,9
79,41.769778059000004,-87.72692984,2172
80,41.769784724000004,-87.57395196,6
81,41.771848515,-87.69566634,2574
82,41.773641283,-87.69326509999999,1
83,41.773790006999995,-87.67622826,3
84,41.775928827,-87.66659627,2395
85,41.776163693,-87.57994825,78
86,41.776408793,-87.75194027,6
87,41.776430777,-87.63763539,4
88,41.77669154,-87.6106933,3
89,41.776910545,-87.60325716,3
90,41.776950666,-87.59630321,3
91,41.777196255,-87.64249753,3445
92,41.77887686,-87.59492544,9988
93,41.779582888,-87.76851085,4451
94,41.781531801999996,-87.77163321,1
95,41.782113893,-87.73995886,6
96,41.78221697,-87.73018734,2
97,41.783014197,-87.61327818,2
98,41.783034178,-87.58263029999999,23
99,41.783170859,-87.60355889,29
100,41.783224518000004,-87.59869737,30
101,41.783459916999995,-87.5935369,1
102,41.783633378000005,-87.64508964,4
103,41.785998518,-87.75093429,163709
104,41.786502037,-87.62219734,5
105,41.787278878,-87.63434178,1
106,41.788869841,-87.77191219,3
107,41.789501271999995,-87.73039715,2
108,41.790447899,-87.59043113,75
109,41.7904694,-87.60128512,4808
110,41.790506261,-87.58314372,9287
111,41.790564415,-87.65235252,1
112,41.790566628,-87.59401544,724
113,41.790668424,-87.64510049,4
114,41.791126085,-87.61832162,4
115,41.792136084,-87.61093935,1
116,41.792357223,-87.61793138,3693
117,41.79259236,-87.76961545,50608
118,41.792981903000005,-87.72420819,1660
119,41.794090253,-87.59231086,67451
120,41.795430631,-87.69643523,1991
121,41.795760256,-87.79158835,2
122,41.796205914,-87.77216579,5
123,41.796640334,-87.74528285,25
124,41.797153425,-87.5823657,237
125,41.797827019,-87.60374577,10
126,41.797847466,-87.6525364,2
127,41.797965209000004,-87.58960703,698
128,41.79796634,-87.71805948,2
129,41.797971191,-87.59894451,30
130,41.798041716,-87.59419663,31
131,41.798797104,-87.70863787,1
132,41.799291853,-87.68176682,3
133,41.800260095,-87.61757617,1
134,41.801226836,-87.58530316,56
135,41.8015328,-87.60175982,7
136,41.801822753,-87.63224526,1
137,41.804002777,-87.74061325,14
138,41.804147373,-87.73082849,11
139,41.804853521999995,-87.67696775,5
140,41.804936082,-87.66730426,3
141,41.805059266,-87.65758172,4
142,41.805911699,-87.58747926,1236
143,41.805924969,-87.60405863,7
144,41.805978405,-87.59919899,24
145,41.806021704,-87.59434799,50
146,41.806765270999996,-87.60894928,7
147,41.807617617,-87.62143614,1
148,41.808511513,-87.61399945,3
149,41.808916283,-87.59618334,22503
150,41.80901825,-87.65916659999999,6398
151,41.80908443,-87.63242452,1820
152,41.810879008,-87.72636333,2711
153,41.81267837,-87.63848803,1
154,41.812948939,-87.61785968,12809
155,41.813041382,-87.59947659999999,9
156,41.813046295,-87.61871959,2
157,41.813200941,-87.60420922,4
158,41.813201295,-87.59356129,11
159,41.813806336,-87.62376805,1
160,41.814003822,-87.61168488,9
161,41.815268494,-87.74119045,13
162,41.815273959,-87.70919329,2
163,41.816178015,-87.67510206,5
164,41.81622348,-87.65169295,10
165,41.816264452,-87.71892719,1
166,41.816307996,-87.63258852,1
167,41.817366208,-87.6988608,5799
168,41.81749249,-87.68684526,21
169,41.820104691,-87.62780071,1
170,41.820166606,-87.62149921,22
171,41.820197888,-87.61010011,4
172,41.820456907,-87.60069157,81
173,41.820574395,-87.61498648,6
174,41.82371281,-87.60235044,4482
175,41.826663458,-87.67990671,6
176,41.826833015,-87.67292554,1
177,41.826854719,-87.69933652,4
178,41.826894161999995,-87.6098786,7
179,41.827087911999996,-87.64862682,46
180,41.827274669,-87.62774647,2
181,41.827400252,-87.62408895,5
182,41.827437232,-87.63255877,1019
183,41.827441686,-87.61924976,12
184,41.827613139,-87.60424162,40
185,41.827788762,-87.61418703,4
186,41.828119978000004,-87.69075418,20
187,41.829922304,-87.67250265,12496
188,41.830117203,-87.72380413,4
189,41.831157182,-87.63833337,10
190,41.832937181,-87.65358342,106
191,41.833517885999996,-87.68135583,7696
192,41.83380026,-87.66757156,10
193,41.834097391,-87.61928952,10
194,41.834480698,-87.63295964,1443
195,41.834673598,-87.61083474,237
196,41.834962325,-87.62515413,212
197,41.835067916999996,-87.64316237,22
198,41.835117986,-87.61867777,38414
199,41.836150155,-87.64878795,23830
200,41.836510321999995,-87.6531587,19
201,41.838295797,-87.69675634,23
202,41.839086906,-87.71400381,9616
203,41.840757416,-87.71225192,1
204,41.840930805999996,-87.66061783,21
205,41.841691119000004,-87.61256395,153
206,41.84171861,-87.64393249,9
207,41.841859565,-87.63920165,11
208,41.841875281,-87.63202859,8
209,41.841928026,-87.62836651,296
210,41.84201118,-87.62203646,2056
211,41.842076117,-87.63397342,27391
212,41.842303942,-87.65551629,5
213,41.842807443000005,-87.63579122,3
214,41.844144961,-87.68299621,82
215,41.844660776,-87.64907224,51
216,41.846257685,-87.69753192,2
217,41.847431547,-87.66352869,176
218,41.84811122,-87.70758183,2
219,41.848179659,-87.70269936,3
220,41.849246754,-87.6241353,109102
221,41.850266366,-87.66756931,45188
222,41.851017824,-87.63509186,9508
223,41.852676183,-87.70514593,1
224,41.853834685,-87.6935388,4
225,41.855103967,-87.7322454,1
226,41.855238198,-87.72240428,1
227,41.855250088000005,-87.65473949,23
228,41.855501353,-87.68322717,46
229,41.855806171,-87.67469059,68
230,41.855934366,-87.66857454,98
231,41.855989873,-87.66490689,12
232,41.856144105,-87.64897832,181
233,41.856309816999996,-87.64420929,161
234,41.856333217,-87.65956424,1300
235,41.856506738,-87.6522613,5
236,41.857183858,-87.62033462,66558
237,41.857666547,-87.69215266,41
238,41.859349715,-87.61735801,343143
239,41.860190019,-87.71722009999999,9634
240,41.860762262,-87.70069190000001,309
241,41.861280846999996,-87.63058006,8924
242,41.861580862,-87.70786634,1
243,41.862414274,-87.73246964,5
244,41.863118103000005,-87.67292044,719
245,41.863422684,-87.65375662,523
246,41.863787123,-87.69251593,70
247,41.867902418,-87.64295867,85673
248,41.868132428,-87.71421471,6
249,41.86911914,-87.7560677,4
250,41.869274453,-87.66404724,732
251,41.86958386,-87.65920467,438
252,41.870268722,-87.68491393,26
253,41.870415,-87.67508562,23618
254,41.870607371999995,-87.62217294,182511
255,41.871012312,-87.72281308,1
256,41.87101588,-87.63140653,70831
257,41.871351399999995,-87.68867490000001,60
258,41.871496515,-87.69848964,1
259,41.871689474,-87.65409265,2712
260,41.874005383000004,-87.66351755,268963
261,41.874176625,-87.66186112,1206
262,41.875966299999995,-87.6937939,28
263,41.876523061,-87.73770947,4
264,41.876762131,-87.74457557,7
265,41.87705685,-87.72799636,1
266,41.877243754,-87.71333146,1
267,41.877383471,-87.68065412,500
268,41.877406123,-87.62197165,364240
269,41.878323253000005,-87.69867402,3
270,41.878594358,-87.73023243,2548
271,41.878597556,-87.68890195,3
272,41.87864409,-87.68513183,2
273,41.87866742,-87.67165362,36833
274,41.878865584,-87.62519214,272464
275,41.878914496,-87.70589713,9377
276,41.879066994,-87.65700503,120283
277,41.879255084,-87.642649,506431
278,41.880994471,-87.63274649,1751562
279,41.88366198,-87.76988155,4
280,41.88414467,-87.74787434,2
281,41.884217469,-87.73802976,2
282,41.884272021,-87.7331366,1
283,41.884767784,-87.68414745,1065
284,41.884987192,-87.62099291,1012462
285,41.885075298000004,-87.71385338,31
286,41.88528132,-87.65723320000001,282274
287,41.885300021999996,-87.64280847,368719
288,41.885621155,-87.69889159,90
289,41.886005786,-87.67187394,554
290,41.890608853,-87.75604671,14304
291,41.890922026,-87.61886836,525732
292,41.891697045,-87.70210525,64
293,41.891754203000005,-87.7186708,2
294,41.891948381999995,-87.68912591,227
295,41.891971508000005,-87.61294541,186903
296,41.892042136,-87.63186395,604397
297,41.892072635,-87.62887416,255358
298,41.892196429,-87.68428940000001,776
299,41.892276708000004,-87.67939748,2005
300,41.892355048,-87.67450679,3015
301,41.892433155999996,-87.66962393,3064
302,41.892493167,-87.66474584,6512
303,41.892507781,-87.62621491,656042
304,41.892536872,-87.65986432,8037
305,41.892658108,-87.65253448,46482
306,41.89321636,-87.63784421,494704
307,41.89503345,-87.61971067,360741
308,41.895257643,-87.73351805,5
309,41.897425765,-87.69937440000001,40
310,41.897983898,-87.64149153,16027
311,41.89830587,-87.65361398,76596
312,41.898331794,-87.62076287,301850
313,41.898425258,-87.77038508,3
314,41.898625424,-87.75201156,6
315,41.89869923,-87.70880842,35
316,41.899061621,-87.72131590000001,4
317,41.899155613000005,-87.62621053,399643
318,41.899422254,-87.68449012,3276
319,41.899445769,-87.68931919,2342
320,41.899506548000005,-87.67960029,6627
321,41.899589796,-87.67471913,13965
322,41.899602111,-87.63330804,593532
323,41.89967018,-87.6698378,16163
324,41.899737388,-87.66495392,16413
325,41.900069603,-87.72091824,25760
326,41.900221297,-87.62910519,109151
327,41.900265687,-87.63210922,118150
328,41.900560384,-87.69419737,2197
329,41.901206994,-87.67635599,418953
330,41.90156691,-87.63840401,10177
331,41.902788048000005,-87.62614559,118504
332,41.904711999999996,-87.70188456,177
333,41.904935302,-87.64990723,98795
334,41.905857769,-87.63086503,87277
335,41.906025969,-87.67531162,48271
336,41.90616787,-87.73385702,8
337,41.906322711,-87.72153829,14
338,41.906384951,-87.71551475,3
339,41.906638541999996,-87.68957983,1643
340,41.906650766,-87.66533766,10556
341,41.906683959,-87.71035394,83
342,41.906707792,-87.68468595,850
343,41.906771332,-87.68102523,1156
344,41.907412816,-87.64090153,16086
345,41.90749193,-87.63576009,116906
346,41.907520075,-87.62665890000001,115706
347,41.907965245999996,-87.69453428,79
348,41.908378669,-87.67094508,16684
349,41.909495669,-87.63096359999999,39766
350,41.911666588,-87.733951,1
351,41.911784795,-87.71498899,2
352,41.911788858,-87.72150970000001,4
353,41.911856592,-87.71008732,14
354,41.911971969,-87.70436571,35
355,41.911972301,-87.68364292,6758
356,41.912073493,-87.69947972,31
357,41.912084381999996,-87.6945983,49
358,41.91213208,-87.68971128,353
359,41.912364354,-87.67506276,8130
360,41.912431869,-87.67018915,2651
361,41.912868922,-87.64107075,4030
362,41.914585709,-87.64596621,14433
363,41.914602365,-87.79681552,3
364,41.914616286,-87.63171737,150021
365,41.914747305,-87.65400703,41253
366,41.915290836,-87.73228692,4
367,41.9154349,-87.71509554,4
368,41.915496209000004,-87.71019563,74
369,41.915540408000005,-87.72009936,2
370,41.915613238,-87.70447958,37
371,41.915707408,-87.69959679,56
372,41.915741193,-87.69225633,1065
373,41.915909788,-87.68382594,1945
374,41.916005274,-87.67509512,7629
375,41.916473316,-87.64118366,4532
376,41.919181736999995,-87.72124856,1
377,41.91922505,-87.67144577,10064
378,41.919226188,-87.74380566,1
379,41.919564556,-87.75097986,4
380,41.919635231,-87.72967913,2
381,41.920265121,-87.77053776,1
382,41.920451512,-87.67995477,7019
383,41.920801704,-87.69453234,1675
384,41.920960866,-87.71525282,74
385,41.921019607,-87.71035914,878
386,41.921084583,-87.70464838,399
387,41.921125914,-87.69975441,3682
388,41.921273105,-87.68508211,2908
389,41.921647132,-87.68995147,932
390,41.921701492,-87.65591185,12024
391,41.921778188000005,-87.65106188,24297
392,41.921778356,-87.64145976,21943
393,41.921854911,-87.64621098,27014
394,41.921877461,-87.66407824,15026
395,41.922082541,-87.63415609,73932
396,41.922686284,-87.64948873,425329
397,41.922711759,-87.72183579,16
398,41.92276062,-87.69915534,213659
399,41.923478945,-87.73414247,2
400,41.924347077,-87.73473975,8354
401,41.92556723,-87.7123276,137
402,41.925588088000005,-87.79760068,1
403,41.926155817,-87.7215645,38
404,41.926163105,-87.76103988,10
405,41.926811182,-87.64260525,4875
406,41.927260956,-87.76550161,14477
407,41.927579847,-87.78800882,5
408,41.927819073,-87.75136269,2
409,41.92785319,-87.73562595,12
410,41.928391397,-87.70490724,1959
411,41.928431564,-87.69996859,788
412,41.928464984,-87.69508668,287
413,41.928619051,-87.68536202,2827
414,41.928763006,-87.66567684,8803
415,41.928945904,-87.66089257,6845
416,41.928967266,-87.65615683,13410
417,41.929046936999995,-87.65131088,28809
418,41.929077655,-87.64629348,35526
419,41.92926299,-87.63589095,37591
420,41.929272532,-87.67380724,4033
421,41.929297368,-87.79803218,1831
422,41.929329713,-87.71197425,1699
423,41.929759047,-87.72426709,74
424,41.93057857,-87.64220631,19522
425,41.933675988000005,-87.71235748,205
426,41.933785052,-87.72205233,55
427,41.934486872,-87.79863595,5
428,41.934539715999996,-87.6430228,9025
429,41.934650448,-87.63464788,2074
430,41.934659157,-87.64672973,15358
431,41.934728072,-87.78095292,1
432,41.934762456,-87.63985386,27418
433,41.934860006,-87.77123193,1
434,41.934986854,-87.76146338,8
435,41.935058153,-87.73761999999999,11
436,41.935113935,-87.75164896,4
437,41.935438915,-87.69332587,591
438,41.935706470999996,-87.70385454,641
439,41.93573609,-87.69894692,62
440,41.935745058,-87.73030176,2
441,41.935749459,-87.6809803,483
442,41.935983574,-87.67582193,2170
443,41.935988906,-87.67096638,2105
444,41.936086535,-87.66611069,7032
445,41.936159071,-87.66126522,12184
446,41.936196077,-87.81160578,1
447,41.936237179,-87.65641153,17533
448,41.936310131,-87.65156259,24856
449,41.937401794,-87.7223303,72
450,41.93749397,-87.70998734,113
451,41.938232293,-87.64678208,10662
452,41.938391258,-87.63857492,30668
453,41.938666196,-87.71121059,64707
454,41.941290443,-87.83070798,1
455,41.941311617,-87.68561582,245
456,41.94136566,-87.68082690000001,435
457,41.941422478,-87.67595393,903
458,41.941488234,-87.67110766,2495
459,41.941555829,-87.66628889,1670
460,41.9416281,-87.66144337,3211
461,41.942053467,-87.78128656,3
462,41.942169415,-87.77149553,8
463,41.942290555,-87.76171772,3
464,41.942383278,-87.75435283,4
465,41.942488155,-87.74715432,895
466,41.942554228,-87.73856923,10
467,41.942577185,-87.64707851,24311
468,41.94258518,-87.65664409,11286
469,41.942691844,-87.65177051,29124
470,41.942699578,-87.73100248,33
471,41.942859303,-87.71750386,3616
472,41.942872538,-87.70133029,892
473,41.943155086,-87.64069808,20892
474,41.943237122,-87.64347096,12317
475,41.944226601,-87.65599818,650329
476,41.944813754,-87.69077501,1472
477,41.944946754,-87.68577821,94
478,41.945010151,-87.68092823,359
479,41.945069205,-87.67606274,536
480,41.945170453,-87.66879444,6873
481,41.945282331,-87.66154509999998,3083
482,41.946294535999996,-87.65429808,22197
483,41.946489764,-87.64711363,2034
484,41.94651142,-87.80601999999999,7760
485,41.947791586,-87.68383494,131079
486,41.948641656999996,-87.82738191,1
487,41.948908771,-87.81271083,2
488,41.949060526,-87.6616429,3584
489,41.949125166,-87.79682805,6
490,41.949139771,-87.65680391,12678
491,41.949220914,-87.6519704,22114
492,41.949353232,-87.78151908,3
493,41.949473219,-87.77175822,3
494,41.949591689,-87.76195828,10
495,41.949709077,-87.75211842,14
496,41.949829346,-87.64396537,32358
497,41.949876431999996,-87.73814189,108
498,41.949974454,-87.73068426,385
499,41.950077635,-87.72261087,242
500,41.950212096,-87.71281423,561
501,41.950404411,-87.70200713,407
502,41.950442599,-87.68350623,2374
503,41.950545696,-87.6761825,2710
504,41.950605232,-87.67133249,2476
505,41.950673358,-87.66653628,8303
506,41.951978100000005,-87.84155807,5
507,41.952664895,-87.74524321,17
508,41.952719111,-87.6605035,1197
509,41.952822916,-87.65324399,7976
510,41.953400044,-87.64600707,14333
511,41.953582125,-87.72345239,86117
512,41.954027649000004,-87.76339903,32254
513,41.955584115,-87.71309006,74
514,41.955771786999996,-87.70121309999999,233
515,41.95679809,-87.77204382,9
516,41.957264108000004,-87.73089879,418
517,41.957360691,-87.72282225,523
518,41.957530922,-87.66661144,2690
519,41.957651915999996,-87.69153025,514
520,41.957735565,-87.6837181,4193
521,41.957843375,-87.67637328,1590
522,41.957903897,-87.67151801,820
523,41.958055933000004,-87.66038946,6417
524,41.958154876,-87.65302179,16888
525,41.958797863,-87.73839391,556
526,41.959210185,-87.71297317,127
527,41.959526791,-87.70209854,142
528,41.960518218000004,-87.76228598,44
529,41.960675697,-87.75240914,152
530,41.962178629,-87.64537876,21747
531,41.963115755,-87.71322934,83
532,41.963153311,-87.69225876,78
533,41.963184966,-87.68385456,872
534,41.963374382,-87.67018455,883
535,41.963633169,-87.65236536,1778
536,41.964474648,-87.78196402,11
537,41.964506955,-87.70273347,907
538,41.964568045,-87.77226499,23
539,41.964636199,-87.74278788,40
540,41.964647733,-87.72589102,65
541,41.964652354,-87.72101677,52
542,41.965141709,-87.67657807,1542
543,41.965362587,-87.73183274,85
544,41.965445784,-87.66319585,6657
545,41.96581197,-87.65587879,238668
546,41.966774943000004,-87.71084821,65
547,41.966806346,-87.69402009999999,415
548,41.966834067,-87.68401837,1262
549,41.967011761,-87.67062104,538
550,41.967288614,-87.652435,667
551,41.968069,-87.72155906,50825
552,41.969205937,-87.72316897,342
553,41.970244982,-87.71343533,107
554,41.970288894,-87.75985702,104
555,41.971142808,-87.7057767,60
556,41.97153938,-87.73893721,88
557,41.972035672,-87.6860999,465
558,41.972104758,-87.84408989,6
559,41.972132119,-87.7976349,18
560,41.972437081,-87.67110953,2923
561,41.972562538000005,-87.67884597,2618
562,41.972580799999996,-87.69400106,1925
563,41.972597766999996,-87.72378197,7
564,41.972667956,-87.6638655,5122
565,41.972709547,-87.65734111,3464
566,41.972929316999995,-87.65029007,5577
567,41.9729552,-87.77261691,30
568,41.975170943,-87.68751552,112712
569,41.975280925999996,-87.78323803,19
570,41.975337826,-87.84435949,28
571,41.97681175,-87.70194107,35
572,41.977002304,-87.76192498,4
573,41.977322582,-87.75222337,19
574,41.978068291999996,-87.81978911,25
575,41.978294249,-87.71643042,141
576,41.978829526,-87.7711667,19375
577,41.978875058,-87.65787126,991
578,41.97907082,-87.90303966,526658
579,41.979204551,-87.79739898,14
580,41.979795551,-87.67144555,1717
581,41.979855309,-87.69409602,522
582,41.979912445,-87.66418824,4314
583,41.980077851,-87.77347093,5
584,41.980157574,-87.65227402,1342
585,41.980264315,-87.91362459999999,134004
586,41.980506821999995,-87.82667618,149
587,41.980606166,-87.65453787,87
588,41.980843616,-87.73608393,319
589,41.982272929000004,-87.84158643,2551
590,41.982745595,-87.65796635,86
591,41.982775009,-87.8773054,38411
592,41.983330806,-87.68199354,823
593,41.983636307,-87.72358319,18109
594,41.985015101,-87.80453201,22999
595,41.985472422,-87.65379353,884
596,41.985476499,-87.65839767,440
597,41.985916382,-87.76897024,74
598,41.986558181,-87.7133688,26
599,41.986711799999995,-87.66341641,187060
600,41.986808626,-87.69441519,297
601,41.986895043000004,-87.70366827,44
602,41.986953058000005,-87.67208099,334
603,41.987225558,-87.66493772,2880
604,41.988702646,-87.80440481,20
605,41.988704022,-87.65723483,348
606,41.988967384,-87.81804183,3
607,41.9895838,-87.78301328,38
608,41.990064253,-87.72396783,56
609,41.991119555,-87.74005519,39
610,41.991234532,-87.65730427,638
611,41.993440946,-87.65741774,715
612,41.993930128,-87.75835359,11925
613,41.994059824000004,-87.69463072,332
614,41.994143646,-87.70489349,106
615,41.994225234,-87.68607688,186
616,41.994266094000004,-87.67868821,339
617,41.99438102,-87.67253840000001,412
618,41.994442248,-87.66522478,2014
619,41.994498038,-87.75759749,19
620,41.995512991,-87.65581490000001,156
621,41.995603135,-87.7942693,36
622,41.997153943,-87.65749879,87
623,42.000320306,-87.66312679999999,151
624,42.000874825,-87.7018029,95
625,42.001313249,-87.68419820000001,378
626,42.001315924000004,-87.69363749,1509
627,42.001571027,-87.69501259,84458
628,42.001698194,-87.67357403,1683
629,42.002015464,-87.77499479,23
630,42.004517488000005,-87.66332786,156
631,42.004764559,-87.65912243,860
632,42.005559764000004,-87.90188584,298
633,42.005608023,-87.81309813,46
634,42.006278861,-87.66768361,459
635,42.007446924,-87.70460563,17
636,42.007612593000005,-87.81378103,4105
637,42.008487008,-87.68591313,45
638,42.008540761,-87.69496375,35
639,42.009018227,-87.67272396,210
640,42.009150063,-87.67861897,32
641,42.009412547,-87.66395821,175
642,42.009622881,-87.67016686,86790
643,42.015254739,-87.81358787,2
644,42.01569675,-87.69966304,36
645,42.015719907,-87.68711599,17
646,42.015934376,-87.66653628,296
647,42.016010564,-87.68016227,51
648,42.016046492,-87.67333378,57
649,42.021223593,-87.66982477,21
