,lat,lng,count
131,41.797847466,-87.6525364,3
132,41.797965209000004,-87.58960703,2021
133,41.797971191,-87.59894451,178
134,41.798041716,-87.59419663,177
135,41.798605405,-87.73242804,2
136,41.798797104,-87.70863787,3
137,41.800260095,-87.61757617,7
138,41.801226836,-87.58530316,185
139,41.8015328,-87.60175982,21
140,41.801654369,-87.64050798,5
141,41.801671037,-87.5942657,21
142,41.801822753,-87.63224526,1
143,41.802755276999996,-87.69420589,4
144,41.803850785,-87.62121999,2
145,41.803907115,-87.7479479,5
146,41.803945897,-87.61391685,12
147,41.804002777,-87.74061325,5
148,41.804147373,-87.73082849,30
149,41.804853521999995,-87.67696775,4
150,41.804984284,-87.71910651,6
151,41.805911699,-87.58747926,3933
152,41.805924969,-87.60405863,41
153,41.805978405,-87.59919899,16
154,41.806021704,-87.59434799,122
155,41.806765270999996,-87.60894928,5
156,41.807617617,-87.62143614,5
157,41.808511513,-87.61399945,14
158,41.808916283,-87.59618334,35181
159,41.80901825,-87.65916659999999,9683
160,41.80908443,-87.63242452,2820
161,41.810218872,-87.68664582,3
162,41.810879008,-87.72636333,4280
163,41.811283526,-87.74778438,2
164,41.81267837,-87.63848803,2
165,41.812948939,-87.61785968,18012
166,41.813041382,-87.59947659999999,12
167,41.813046295,-87.61871959,5
168,41.813200941,-87.60420922,7
169,41.813201295,-87.59356129,18
170,41.813806336,-87.62376805,6
171,41.814003822,-87.61168488,13
172,41.814440937,-87.73073345,10
173,41.814562001,-87.69931039,6
174,41.815268494,-87.74119045,85
175,41.815273959,-87.70919329,4
176,41.816178015,-87.67510206,9
177,41.81622348,-87.65169295,30
178,41.816264452,-87.71892719,11
179,41.816307996,-87.63258852,2
180,41.817366208,-87.6988608,8010
181,41.817397869000004,-87.69203173,3
182,41.81749249,-87.68684526,31
183,41.819986313,-87.69949670000001,2
184,41.820166606,-87.62149921,26
185,41.820197888,-87.61010011,4
186,41.820456907,-87.60069157,32
187,41.820574395,-87.61498648,12
188,41.82371281,-87.60235044,6820
189,41.826663458,-87.67990671,4
190,41.826831911,-87.66379887,22
191,41.826833015,-87.67292554,6
192,41.826854719,-87.69933652,6
193,41.826894161999995,-87.6098786,11
194,41.827087911999996,-87.64862682,179
195,41.827274669,-87.62774647,4
196,41.827400252,-87.62408895,7
197,41.827437232,-87.63255877,2344
198,41.827441686,-87.61924976,22
199,41.827613139,-87.60424162,15
200,41.827788762,-87.61418703,2
201,41.828119978000004,-87.69075418,63
202,41.829922304,-87.67250265,15658
203,41.830117203,-87.72380413,16
204,41.831157182,-87.63833337,44
205,41.832937181,-87.65358342,428
206,41.833517885999996,-87.68135583,12048
207,41.83380026,-87.66757156,16
208,41.834097391,-87.61928952,41
209,41.834480698,-87.63295964,2531
210,41.834673598,-87.61083474,739
211,41.834962325,-87.62515413,774
212,41.835067916999996,-87.64316237,65
213,41.835117986,-87.61867777,59826
214,41.836150155,-87.64878795,37512
215,41.836510321999995,-87.6531587,68
216,41.838295797,-87.69675634,107
217,41.839086906,-87.71400381,14102
218,41.840757416,-87.71225192,2
219,41.840930805999996,-87.66061783,28
220,41.841691119000004,-87.61256395,735
221,41.84171861,-87.64393249,34
222,41.841859565,-87.63920165,18
223,41.841875281,-87.63202859,33
224,41.841928026,-87.62836651,902
225,41.84201118,-87.62203646,1624
226,41.842076117,-87.63397342,34472
227,41.842303942,-87.65551629,25
228,41.842807443000005,-87.63579122,3
229,41.844144961,-87.68299621,82
230,41.844660776,-87.64907224,71
231,41.846257685,-87.69753192,2
232,41.847431547,-87.66352869,669
233,41.847434201999995,-87.72194449,1
234,41.84811122,-87.70758183,1
235,41.848179659,-87.70269936,3
236,41.848411596,-87.69143048,1
237,41.849246754,-87.6241353,149675
238,41.850266366,-87.66756931,74169
239,41.851017824,-87.63509186,20067
240,41.852676183,-87.70514593,1
241,41.853834685,-87.6935388,6
242,41.855250088000005,-87.65473949,68
243,41.855501353,-87.68322717,137
244,41.855806171,-87.67469059,206
245,41.855934366,-87.66857454,254
246,41.855989873,-87.66490689,38
247,41.856144105,-87.64897832,1209
248,41.856309816999996,-87.64420929,975
249,41.856333217,-87.65956424,4099
250,41.856506738,-87.6522613,76
251,41.857183858,-87.62033462,80424
252,41.857666547,-87.69215266,189
253,41.859349715,-87.61735801,510833
254,41.860190019,-87.71722009999999,12783
255,41.860762262,-87.70069190000001,3
256,41.861280846999996,-87.63058006,17112
257,41.862414274,-87.73246964,2
258,41.863118103000005,-87.67292044,625
259,41.863422684,-87.65375662,1752
260,41.863787123,-87.69251593,236
261,41.867902418,-87.64295867,137844
262,41.86911914,-87.7560677,18
263,41.869274453,-87.66404724,3980
264,41.86958386,-87.65920467,2065
265,41.870268722,-87.68491393,153
266,41.870415,-87.67508562,38437
267,41.870607371999995,-87.62217294,292150
268,41.871012312,-87.72281308,1
269,41.87101588,-87.63140653,111367
270,41.871351399999995,-87.68867490000001,146
271,41.87161966,-87.70555263,1
272,41.871689474,-87.65409265,7023
273,41.874005383000004,-87.66351755,370936
274,41.874176625,-87.66186112,4352
275,41.875966299999995,-87.6937939,67
276,41.876592883,-87.75981263,3
277,41.876762131,-87.74457557,4
278,41.877044213000005,-87.73288879,4
279,41.87705685,-87.72799636,2
280,41.877100933,-87.72307656,6
281,41.877243754,-87.71333146,2
282,41.877383471,-87.68065412,1496
283,41.877406123,-87.62197165,478799
284,41.878323253000005,-87.69867402,3
285,41.878594358,-87.73023243,4063
286,41.878597556,-87.68890195,4
287,41.87864409,-87.68513183,5
288,41.87866742,-87.67165362,61299
289,41.878865584,-87.62519214,341685
290,41.878914496,-87.70589713,13032
291,41.879066994,-87.65700503,181393
292,41.879255084,-87.642649,845327
293,41.880994471,-87.63274649,2312620
294,41.88366198,-87.76988155,1
295,41.883793487,-87.76009805,5
296,41.88414467,-87.74787434,8
297,41.884217469,-87.73802976,13
298,41.884371499000004,-87.72331972,2
299,41.884767784,-87.68414745,3575
300,41.884987192,-87.62099291,1323117
301,41.885075298000004,-87.71385338,25
302,41.88528132,-87.65723320000001,318602
303,41.885300021999996,-87.64280847,516014
304,41.885621155,-87.69889159,118
305,41.886005786,-87.67187394,1358
306,41.890608853,-87.75604671,25845
307,41.890922026,-87.61886836,707083
308,41.89096938,-87.77012284,4
309,41.891697045,-87.70210525,299
310,41.891754203000005,-87.7186708,4
311,41.891948381999995,-87.68912591,829
312,41.891971508000005,-87.61294541,266650
313,41.892042136,-87.63186395,993056
314,41.892072635,-87.62887416,425384
315,41.892196429,-87.68428940000001,2495
316,41.892276708000004,-87.67939748,7048
317,41.892355048,-87.67450679,7586
318,41.892433155999996,-87.66962393,7498
319,41.892493167,-87.66474584,17719
320,41.892507781,-87.62621491,954962
321,41.892536872,-87.65986432,20907
322,41.892658108,-87.65253448,80928
323,41.89321636,-87.63784421,716950
324,41.89503345,-87.61971067,484293
325,41.895257643,-87.73351805,5
326,41.897425765,-87.69937440000001,208
327,41.897983898,-87.64149153,29524
328,41.89830587,-87.65361398,149375
329,41.898331794,-87.62076287,436398
330,41.898625424,-87.75201156,3
331,41.89869923,-87.70880842,83
332,41.899061621,-87.72131590000001,11
333,41.899155613000005,-87.62621053,595088
334,41.899422254,-87.68449012,13112
335,41.899445769,-87.68931919,8894
336,41.899506548000005,-87.67960029,23237
337,41.899589796,-87.67471913,39644
338,41.899602111,-87.63330804,707002
339,41.89967018,-87.6698378,36720
340,41.899737388,-87.66495392,44254
341,41.900069603,-87.72091824,38819
342,41.900221297,-87.62910519,153750
343,41.900265687,-87.63210922,186988
344,41.900560384,-87.69419737,9378
345,41.901206994,-87.67635599,563818
346,41.90156691,-87.63840401,21395
347,41.902788048000005,-87.62614559,172932
348,41.904711999999996,-87.70188456,2071
349,41.904935302,-87.64990723,167132
350,41.905693424,-87.77063256,6
351,41.905857769,-87.63086503,133843
352,41.906025969,-87.67531162,137385
353,41.90616787,-87.73385702,10
354,41.906186104,-87.75147433,1
355,41.906322711,-87.72153829,29
356,41.906384951,-87.71551475,24
357,41.906638541999996,-87.68957983,7113
358,41.906650766,-87.66533766,32287
359,41.906683959,-87.71035394,336
360,41.906707792,-87.68468595,3950
361,41.906771332,-87.68102523,4402
362,41.907412816,-87.64090153,42036
363,41.90749193,-87.63576009,214607
364,41.907520075,-87.62665890000001,175391
365,41.907965245999996,-87.69453428,447
366,41.908378669,-87.67094508,49520
367,41.909495669,-87.63096359999999,66403
368,41.911666588,-87.733951,2
369,41.911784795,-87.71498899,5
370,41.911788858,-87.72150970000001,3
371,41.911856592,-87.71008732,59
372,41.911971969,-87.70436571,322
373,41.911972301,-87.68364292,24121
374,41.912073493,-87.69947972,544
375,41.912084381999996,-87.6945983,366
376,41.91213208,-87.68971128,1676
377,41.912364354,-87.67506276,32541
378,41.912431869,-87.67018915,9387
379,41.912836784,-87.76088437,5
380,41.912868922,-87.64107075,10656
381,41.91292537,-87.7753675,6
382,41.914585709,-87.64596621,34206
383,41.914602365,-87.79681552,19
384,41.914616286,-87.63171737,279426
385,41.914747305,-87.65400703,102106
386,41.915290836,-87.73228692,8
387,41.9154349,-87.71509554,10
388,41.915496209000004,-87.71019563,335
389,41.915540408000005,-87.72009936,11
390,41.915613238,-87.70447958,229
391,41.915707408,-87.69959679,339
392,41.915741193,-87.69225633,4892
393,41.915909788,-87.68382594,8337
394,41.916005274,-87.67509512,25081
395,41.916473316,-87.64118366,13252
396,41.919181736999995,-87.72124856,41
397,41.91922505,-87.67144577,38012
398,41.919226188,-87.74380566,4
399,41.919564556,-87.75097986,17
400,41.919635231,-87.72967913,4
401,41.919825504,-87.73753615,3
402,41.920126404,-87.76078891,5
403,41.920265121,-87.77053776,5
404,41.920451512,-87.67995477,26425
405,41.920801704,-87.69453234,8395
406,41.920960866,-87.71525282,245
407,41.921019607,-87.71035914,4497
408,41.921084583,-87.70464838,2459
409,41.921125914,-87.69975441,15876
410,41.921273105,-87.68508211,11459
411,41.921647132,-87.68995147,6288
412,41.921701492,-87.65591185,44138
413,41.921778188000005,-87.65106188,81757
414,41.921778356,-87.64145976,54592
415,41.921854911,-87.64621098,74669
416,41.921877461,-87.66407824,52870
417,41.922082541,-87.63415609,137873
418,41.922686284,-87.64948873,506818
419,41.922711759,-87.72183579,70
420,41.92276062,-87.69915534,341673
421,41.923478945,-87.73414247,1
422,41.924347077,-87.73473975,11554
423,41.92556723,-87.7123276,869
424,41.925588088000005,-87.79760068,5
425,41.926155817,-87.7215645,208
426,41.926163105,-87.76103988,7
427,41.926811182,-87.64260525,18886
428,41.927260956,-87.76550161,22559
429,41.927414858,-87.7804607,4
430,41.927579847,-87.78800882,3
431,41.927819073,-87.75136269,15
432,41.92785319,-87.73562595,28
433,41.927920729,-87.74410738,1
434,41.928391397,-87.70490724,12065
435,41.928431564,-87.69996859,4936
436,41.928464984,-87.69508668,1936
437,41.928619051,-87.68536202,17117
438,41.928763006,-87.66567684,30998
439,41.928945904,-87.66089257,27120
440,41.928967266,-87.65615683,46141
441,41.929046936999995,-87.65131088,96162
442,41.929077655,-87.64629348,93442
443,41.92926299,-87.63589095,81414
444,41.929272532,-87.67380724,14831
445,41.929297368,-87.79803218,3439
446,41.929329713,-87.71197425,8699
447,41.929759047,-87.72426709,355
448,41.93057857,-87.64220631,54700
449,41.933675988000005,-87.71235748,1151
450,41.933785052,-87.72205233,316
451,41.934486872,-87.79863595,3
452,41.934539715999996,-87.6430228,29369
453,41.934650448,-87.63464788,5764
454,41.934659157,-87.64672973,51738
455,41.934728072,-87.78095292,15
456,41.934762456,-87.63985386,71594
457,41.934860006,-87.77123193,24
458,41.934986854,-87.76146338,15
459,41.935058153,-87.73761999999999,26
460,41.935113935,-87.75164896,9
461,41.935214804,-87.74438961,4
462,41.935438915,-87.69332587,2457
463,41.935706470999996,-87.70385454,2706
464,41.93573609,-87.69894692,175
465,41.935745058,-87.73030176,21
466,41.935749459,-87.6809803,3077
467,41.935983574,-87.67582193,7576
468,41.935988906,-87.67096638,9246
469,41.936086535,-87.66611069,30596
470,41.936159071,-87.66126522,46318
471,41.936237179,-87.65641153,60953
472,41.936310131,-87.65156259,75505
473,41.937401794,-87.7223303,215
474,41.93749397,-87.70998734,849
475,41.938232293,-87.64678208,35374
476,41.938391258,-87.63857492,73293
477,41.938666196,-87.71121059,109051
478,41.941311617,-87.68561582,2049
479,41.94136566,-87.68082690000001,3245
480,41.941422478,-87.67595393,5094
481,41.941488234,-87.67110766,16403
482,41.941490852,-87.82217099,14
483,41.941555829,-87.66628889,11135
484,41.941576539,-87.81237166,3
485,41.9416281,-87.66144337,14528
486,41.941807615,-87.79652378,10
487,41.942053467,-87.78128656,6
488,41.942169415,-87.77149553,11
489,41.942290555,-87.76171772,21
490,41.942383278,-87.75435283,9
491,41.942488155,-87.74715432,1436
492,41.942554228,-87.73856923,20
493,41.942577185,-87.64707851,69439
494,41.94258518,-87.65664409,39103
495,41.942691844,-87.65177051,87948
496,41.942699578,-87.73100248,163
497,41.942859303,-87.71750386,13757
498,41.942872538,-87.70133029,4299
499,41.943155086,-87.64069808,52065
500,41.943237122,-87.64347096,40058
501,41.944226601,-87.65599818,842350
502,41.944813754,-87.69077501,5653
503,41.944946754,-87.68577821,663
504,41.945010151,-87.68092823,2168
505,41.945069205,-87.67606274,3376
506,41.945170453,-87.66879444,28605
507,41.945282331,-87.66154509999998,14892
508,41.946294535999996,-87.65429808,74573
509,41.946489764,-87.64711363,8312
510,41.94651142,-87.80601999999999,13347
511,41.947791586,-87.68383494,212531
512,41.948641656999996,-87.82738191,3
513,41.949060526,-87.6616429,16067
514,41.949125166,-87.79682805,25
515,41.949139771,-87.65680391,46240
516,41.949220914,-87.6519704,40454
517,41.949353232,-87.78151908,8
518,41.949473219,-87.77175822,8
519,41.949591689,-87.76195828,12
520,41.949709077,-87.75211842,30
521,41.949829346,-87.64396537,78461
522,41.949876431999996,-87.73814189,181
523,41.949974454,-87.73068426,727
524,41.950077635,-87.72261087,1375
525,41.950212096,-87.71281423,1351
526,41.950404411,-87.70200713,1725
527,41.950442599,-87.68350623,10232
528,41.950545696,-87.6761825,14631
529,41.950605232,-87.67133249,10809
530,41.950673358,-87.66653628,29996
531,41.951978100000005,-87.84155807,6
532,41.952664895,-87.74524321,75
533,41.952719111,-87.6605035,6074
534,41.952822916,-87.65324399,29100
535,41.953400044,-87.64600707,43402
536,41.953582125,-87.72345239,146354
537,41.954027649000004,-87.76339903,48075
538,41.955584115,-87.71309006,300
539,41.955771786999996,-87.70121309999999,1491
540,41.955859258000004,-87.79481699,8
541,41.956778704,-87.78184199,1
542,41.95679809,-87.77204382,63
543,41.957264108000004,-87.73089879,1842
544,41.957360691,-87.72282225,1680
545,41.957530922,-87.66661144,11872
546,41.957651915999996,-87.69153025,1198
547,41.957735565,-87.6837181,15854
548,41.957843375,-87.67637328,7276
549,41.957903897,-87.67151801,4230
550,41.958055933000004,-87.66038946,25665
551,41.958154876,-87.65302179,55322
552,41.958797863,-87.73839391,3833
553,41.959210185,-87.71297317,326
554,41.959526791,-87.70209854,655
555,41.960518218000004,-87.76228598,186
556,41.960675697,-87.75240914,545
557,41.962178629,-87.64537876,54605
558,41.963115755,-87.71322934,531
559,41.963153311,-87.69225876,395
560,41.963184966,-87.68385456,4429
561,41.963374382,-87.67018455,4597
562,41.963633169,-87.65236536,7518
563,41.964474648,-87.78196402,6
564,41.964506955,-87.70273347,3323
565,41.964568045,-87.77226499,38
566,41.964636199,-87.74278788,124
567,41.964647733,-87.72589102,201
568,41.964652354,-87.72101677,144
569,41.965141709,-87.67657807,7557
570,41.965362587,-87.73183274,178
571,41.965445784,-87.66319585,20957
572,41.96581197,-87.65587879,318930
573,41.966774943000004,-87.71084821,192
574,41.966806346,-87.69402009999999,2143
575,41.966834067,-87.68401837,7460
576,41.967011761,-87.67062104,3019
577,41.967288614,-87.652435,2658
578,41.968069,-87.72155906,82520
579,41.969205937,-87.72316897,1241
580,41.970244982,-87.71343533,540
581,41.970288894,-87.75985702,377
582,41.971142808,-87.7057767,408
583,41.97153938,-87.73893721,227
584,41.972035672,-87.6860999,2003
585,41.972104758,-87.84408989,27
586,41.972132119,-87.7976349,31
587,41.972437081,-87.67110953,13173
588,41.972562538000005,-87.67884597,10630
589,41.972580799999996,-87.69400106,9337
590,41.972597766999996,-87.72378197,26
591,41.972667956,-87.6638655,19850
592,41.972709547,-87.65734111,14087
593,41.972929316999995,-87.65029007,16289
594,41.9729552,-87.77261691,78
595,41.975170943,-87.68751552,177762
596,41.975280925999996,-87.78323803,55
597,41.975337826,-87.84435949,66
598,41.97681175,-87.70194107,195
599,41.977002304,-87.76192498,21
600,41.977322582,-87.75222337,50
601,41.978068291999996,-87.81978911,60
602,41.978294249,-87.71643042,525
603,41.978829526,-87.7711667,28567
604,41.978875058,-87.65787126,3260
605,41.97907082,-87.90303966,752219
606,41.979204551,-87.79739898,106
607,41.979795551,-87.67144555,7319
608,41.979855309,-87.69409602,3039
609,41.979912445,-87.66418824,14847
610,41.980077851,-87.77347093,7
611,41.980157574,-87.65227402,3632
612,41.980264315,-87.91362459999999,197862
613,41.980506821999995,-87.82667618,382
614,41.980606166,-87.65453787,336
615,41.980843616,-87.73608393,618
616,41.982272929000004,-87.84158643,3629
617,41.982745595,-87.65796635,555
618,41.982775009,-87.8773054,51317
619,41.983330806,-87.68199354,3599
620,41.983636307,-87.72358319,28986
621,41.985015101,-87.80453201,30529
622,41.985472422,-87.65379353,3066
623,41.985476499,-87.65839767,1426
624,41.985916382,-87.76897024,324
625,41.986558181,-87.7133688,102
626,41.986711799999995,-87.66341641,277133
627,41.986808626,-87.69441519,796
628,41.986895043000004,-87.70366827,126
629,41.986953058000005,-87.67208099,1579
630,41.987225558,-87.66493772,9853
631,41.988702646,-87.80440481,34
632,41.988704022,-87.65723483,1622
633,41.988967384,-87.81804183,11
634,41.9895838,-87.78301328,55
635,41.990064253,-87.72396783,136
636,41.991119555,-87.74005519,121
637,41.991234532,-87.65730427,2787
638,41.993440946,-87.65741774,2003
639,41.993930128,-87.75835359,16753
640,41.994059824000004,-87.69463072,1039
641,41.994143646,-87.70489349,300
642,41.994225234,-87.68607688,1468
643,41.994266094000004,-87.67868821,708
644,41.99438102,-87.67253840000001,1281
645,41.994442248,-87.66522478,7386
646,41.994498038,-87.75759749,65
647,41.995512991,-87.65581490000001,744
648,41.995603135,-87.7942693,46
649,41.997153943,-87.65749879,542
650,41.999110415,-87.81633235,2
651,42.000320306,-87.66312679999999,905
652,42.000874825,-87.7018029,114
653,42.001313249,-87.68419820000001,1084
654,42.001315924000004,-87.69363749,3431
655,42.001571027,-87.69501259,132605
656,42.001698194,-87.67357403,5077
657,42.002015464,-87.77499479,24
658,42.004517488000005,-87.66332786,676
659,42.004764559,-87.65912243,3974
660,42.005559764000004,-87.90188584,588
661,42.005608023,-87.81309813,149
662,42.006278861,-87.66768361,2921
663,42.007446924,-87.70460563,24
664,42.007612593000005,-87.81378103,5656
665,42.008487008,-87.68591313,339
666,42.008540761,-87.69496375,71
667,42.009018227,-87.67272396,663
668,42.009150063,-87.67861897,140
669,42.009412547,-87.66395821,865
670,42.009622881,-87.67016686,140033
671,42.015254739,-87.81358787,2
672,42.01569675,-87.69966304,112
673,42.015719907,-87.68711599,74
674,42.015934376,-87.66653628,1433
675,42.016010564,-87.68016227,300
676,42.016046492,-87.67333378,199
677,42.021223593,-87.66982477,263
